longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedrooms_per_room,population_per_household,households_per_population,ocean_1H_OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR_BAY,ocean_NEAR_OCEAN,median_house_value_log
-118.19,33.98,34.0,1022.0,286.0,1058.0,275.0,2.6042,156700.0,<1H OCEAN,0.27984344422700586,3.847272727272727,0.2599243856332703,True,False,False,False,False,11.96209480994468
-118.19,33.99,36.0,1273.0,379.0,1398.0,353.0,2.4516,147800.0,<1H OCEAN,0.29772191673212883,3.960339943342776,0.2525035765379113,True,False,False,False,False,11.903622053373214
-118.2,33.99,31.0,1186.0,387.0,2087.0,409.0,1.9132,154600.0,<1H OCEAN,0.3263069139966273,5.102689486552567,0.19597508385241974,True,False,False,False,False,11.948602883419843
-118.2,33.98,43.0,1091.0,320.0,1418.0,316.0,2.1522,159400.0,<1H OCEAN,0.2933088909257562,4.487341772151899,0.22284908321579688,True,False,False,False,False,11.979178318844294
-118.19,33.98,33.0,151.0,83.0,380.0,83.0,1.4224,189600.0,<1H OCEAN,0.5496688741721855,4.578313253012048,0.21842105263157896,True,False,False,False,False,12.152677143050752
-118.19,33.97,30.0,1790.0,556.0,1827.0,520.0,1.7562,181300.0,<1H OCEAN,0.3106145251396648,3.5134615384615384,0.2846195949644226,True,False,False,False,False,12.107913912447533
-118.19,33.97,34.0,2700.0,763.0,2815.0,767.0,2.4196,178400.0,<1H OCEAN,0.2825925925925926,3.6701434159061277,0.2724689165186501,True,False,False,False,False,12.091789104493502
-118.19,33.98,36.0,4179.0,0.0,4582.0,1196.0,2.0087,172100.0,<1H OCEAN,0.0,3.831103678929766,0.2610213880401571,True,False,False,False,False,12.055836792757997
-118.2,33.98,32.0,1403.0,399.0,1506.0,375.0,2.0,172700.0,<1H OCEAN,0.2843905915894512,4.016,0.24900398406374502,True,False,False,False,False,12.059317054505962
-118.2,33.98,30.0,2369.0,753.0,3259.0,770.0,2.1964,158500.0,<1H OCEAN,0.31785563528915156,4.232467532467532,0.23626879410862228,True,False,False,False,False,11.973516181427835
-118.2,33.97,30.0,1911.0,562.0,2055.0,534.0,2.3917,154600.0,<1H OCEAN,0.29408686551543695,3.848314606741573,0.25985401459854013,True,False,False,False,False,11.948602883419843
-118.18,33.99,36.0,988.0,337.0,1508.0,351.0,2.4375,154800.0,<1H OCEAN,0.3410931174089069,4.296296296296297,0.23275862068965517,True,False,False,False,False,11.949895700065218
-118.18,33.99,38.0,1010.0,315.0,1157.0,301.0,1.6341,161800.0,<1H OCEAN,0.3118811881188119,3.8438538205980066,0.2601555747623163,True,False,False,False,False,11.994122464057146
-118.17,33.98,27.0,1871.0,556.0,2542.0,581.0,2.8427,164400.0,<1H OCEAN,0.29716729021913413,4.3752151462994835,0.22856018882769472,True,False,False,False,False,12.010063844310778
-118.18,33.98,24.0,1880.0,642.0,2646.0,605.0,2.1836,162000.0,<1H OCEAN,0.3414893617021277,4.373553719008265,0.22864701436130008,True,False,False,False,False,11.995357787034976
-118.18,33.98,30.0,1735.0,573.0,2237.0,545.0,2.3444,156100.0,<1H OCEAN,0.33025936599423633,4.104587155963303,0.24362986142154672,True,False,False,False,False,11.958258512632908
-118.18,33.99,35.0,1230.0,407.0,1512.0,364.0,2.152,170800.0,<1H OCEAN,0.3308943089430894,4.153846153846154,0.24074074074074073,True,False,False,False,False,12.048254415120404
-118.17,33.98,41.0,428.0,111.0,585.0,139.0,3.1786,132100.0,<1H OCEAN,0.25934579439252337,4.2086330935251794,0.2376068376068376,True,False,False,False,False,11.791322060504474
-118.17,33.97,31.0,3388.0,1059.0,3558.0,957.0,2.4049,159000.0,<1H OCEAN,0.3125737898465171,3.717868338557994,0.26897133220910624,True,False,False,False,False,11.976665770490767
-118.17,33.97,33.0,2410.0,641.0,2106.0,593.0,2.2422,168200.0,<1H OCEAN,0.26597510373443983,3.551433389544688,0.2815764482431149,True,False,False,False,False,12.032914971806521
-118.17,33.98,36.0,627.0,177.0,834.0,175.0,2.9844,163600.0,<1H OCEAN,0.2822966507177033,4.765714285714286,0.20983213429256595,True,False,False,False,False,12.005185815601541
-118.17,33.98,41.0,756.0,0.0,873.0,212.0,2.7321,156000.0,<1H OCEAN,0.0,4.117924528301887,0.24284077892325315,True,False,False,False,False,11.957617696467539
-118.18,33.98,36.0,903.0,266.0,1068.0,251.0,3.0398,165400.0,<1H OCEAN,0.29457364341085274,4.254980079681275,0.2350187265917603,True,False,False,False,False,12.016128107502665
-118.18,33.97,30.0,2887.0,866.0,2806.0,830.0,2.2122,169400.0,<1H OCEAN,0.2999653619674402,3.3807228915662653,0.29579472558802566,True,False,False,False,False,12.04002396437039
-118.18,33.97,34.0,3214.0,899.0,3086.0,808.0,2.0057,189400.0,<1H OCEAN,0.27971375233354073,3.8193069306930694,0.26182760855476345,True,False,False,False,False,12.151621739551222
-118.18,33.98,40.0,1698.0,431.0,1280.0,405.0,2.625,206300.0,<1H OCEAN,0.25382803297997647,3.1604938271604937,0.31640625,True,False,False,False,False,12.237091546357338
-118.18,33.98,38.0,1477.0,374.0,1514.0,408.0,2.5703,178600.0,<1H OCEAN,0.25321597833446174,3.7107843137254903,0.26948480845442535,True,False,False,False,False,12.092909546513004
-118.15,33.98,37.0,1184.0,290.0,1320.0,276.0,2.3,165600.0,<1H OCEAN,0.24493243243243243,4.782608695652174,0.20909090909090908,True,False,False,False,False,12.017336559562407
-118.15,33.97,32.0,1174.0,373.0,1758.0,361.0,2.4263,158100.0,<1H OCEAN,0.31771720613287907,4.869806094182826,0.20534698521046643,True,False,False,False,False,11.97098934828825
-118.15,33.97,33.0,1903.0,469.0,1882.0,435.0,2.4071,170500.0,<1H OCEAN,0.2464529689963216,4.326436781609195,0.23113708820403825,True,False,False,False,False,12.046496440791149
-118.16,33.97,23.0,1516.0,457.0,1977.0,435.0,2.3068,157800.0,<1H OCEAN,0.30145118733509235,4.544827586206897,0.22003034901365706,True,False,False,False,False,11.969090024509446
-118.16,33.97,30.0,2419.0,715.0,3208.0,719.0,2.1743,176000.0,<1H OCEAN,0.29557668458040515,4.461752433936022,0.22412718204488777,True,False,False,False,False,12.07824495582233
-118.14,33.97,29.0,1846.0,530.0,2576.0,528.0,2.63,156000.0,<1H OCEAN,0.28710725893824485,4.878787878787879,0.20496894409937888,True,False,False,False,False,11.957617696467539
-118.14,33.97,31.0,1161.0,267.0,1175.0,282.0,3.0114,177000.0,<1H OCEAN,0.22997416020671835,4.166666666666667,0.24,True,False,False,False,False,12.083910661257521
-118.14,33.96,38.0,590.0,139.0,620.0,132.0,2.1731,143800.0,<1H OCEAN,0.23559322033898306,4.696969696969697,0.2129032258064516,True,False,False,False,False,11.876185678347824
-118.15,33.97,32.0,927.0,250.0,970.0,248.0,2.1591,181500.0,<1H OCEAN,0.2696871628910464,3.911290322580645,0.2556701030927835,True,False,False,False,False,12.109016442313738
-118.14,33.97,31.0,2064.0,612.0,2461.0,573.0,2.0524,160800.0,<1H OCEAN,0.29651162790697677,4.294938917975567,0.2328321820398212,True,False,False,False,False,11.987922854613139
-118.14,33.97,36.0,1407.0,385.0,1763.0,350.0,2.6364,150000.0,<1H OCEAN,0.2736318407960199,5.037142857142857,0.19852524106636416,True,False,False,False,False,11.918397239722838
-118.16,33.98,33.0,1196.0,313.0,1448.0,320.0,2.9375,162500.0,<1H OCEAN,0.2617056856187291,4.525,0.22099447513812154,True,False,False,False,False,11.998439434579149
-118.16,33.97,39.0,1444.0,447.0,1890.0,416.0,2.1181,176600.0,<1H OCEAN,0.3095567867036011,4.543269230769231,0.2201058201058201,True,False,False,False,False,12.08164822965012
-118.16,33.97,32.0,1347.0,434.0,1756.0,438.0,1.9464,190600.0,<1H OCEAN,0.32219747587230885,4.0091324200913245,0.24943052391799544,True,False,False,False,False,12.157937516778192
-118.16,33.97,31.0,1363.0,428.0,1897.0,364.0,2.3929,191100.0,<1H OCEAN,0.31401320616287604,5.211538461538462,0.1918819188191882,True,False,False,False,False,12.160557363077048
-118.16,33.97,13.0,221.0,63.0,286.0,64.0,1.9063,175000.0,<1H OCEAN,0.2850678733031674,4.46875,0.22377622377622378,True,False,False,False,False,12.07254696717504
-118.17,33.98,31.0,1236.0,329.0,1486.0,337.0,3.0938,155400.0,<1H OCEAN,0.26618122977346276,4.4094955489614245,0.22678331090174966,True,False,False,False,False,11.953764151901414
-118.15,33.96,33.0,1201.0,340.0,1482.0,334.0,2.4821,150000.0,<1H OCEAN,0.28309741881765194,4.437125748502994,0.2253711201079622,True,False,False,False,False,11.918397239722838
-118.15,33.96,33.0,1471.0,451.0,2272.0,482.0,2.5385,160900.0,<1H OCEAN,0.30659415363698167,4.713692946058091,0.21214788732394366,True,False,False,False,False,11.98854454800156
-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,164200.0,<1H OCEAN,0.3028012449977768,4.173566878980892,0.2396032048836322,True,False,False,False,False,12.008846566115903
-118.16,33.96,24.0,1635.0,507.0,2480.0,481.0,2.4432,187500.0,<1H OCEAN,0.3100917431192661,5.155925155925156,0.1939516129032258,True,False,False,False,False,12.141539457711714
-118.17,33.96,25.0,3297.0,1066.0,5027.0,1041.0,2.2817,164200.0,<1H OCEAN,0.32332423415225964,4.8290105667627286,0.20708175850407798,True,False,False,False,False,12.008846566115903
-118.17,33.96,29.0,2913.0,787.0,3803.0,740.0,2.5556,146500.0,<1H OCEAN,0.2701682114658428,5.139189189189189,0.19458322377070733,True,False,False,False,False,11.89478753335453
-118.18,33.96,20.0,427.0,118.0,402.0,105.0,1.4167,137500.0,<1H OCEAN,0.27634660421545665,3.8285714285714287,0.26119402985074625,True,False,False,False,False,11.83138646878959
-118.19,33.96,28.0,3507.0,969.0,3740.0,970.0,2.0162,142000.0,<1H OCEAN,0.2763045337895637,3.8556701030927836,0.25935828877005346,True,False,False,False,False,11.863589378812122
-118.18,33.97,26.0,6895.0,1877.0,8551.0,1808.0,2.3175,154500.0,<1H OCEAN,0.27222625090645397,4.729535398230088,0.21143725880014033,True,False,False,False,False,11.947955847790901
-118.19,33.97,27.0,2911.0,972.0,3559.0,945.0,1.9485,146300.0,<1H OCEAN,0.3339058742700103,3.7661375661375662,0.26552402360213545,True,False,False,False,False,11.893421422254848
-118.2,33.97,28.0,2474.0,702.0,2830.0,694.0,2.754,166200.0,<1H OCEAN,0.2837510105092967,4.077809798270893,0.24522968197879857,True,False,False,False,False,12.020953178232556
-118.2,33.97,43.0,825.0,212.0,820.0,184.0,1.8897,174300.0,<1H OCEAN,0.25696969696969696,4.456521739130435,0.22439024390243903,True,False,False,False,False,12.068538968726306
-118.2,33.96,44.0,3114.0,779.0,2959.0,776.0,3.1875,171700.0,<1H OCEAN,0.25016056518946694,3.8131443298969074,0.26225076039202433,True,False,False,False,False,12.05350987098043
-118.21,33.96,38.0,2090.0,519.0,1871.0,504.0,2.4688,169000.0,<1H OCEAN,0.24832535885167464,3.7123015873015874,0.26937466595403525,True,False,False,False,False,12.037659911047468
-118.21,33.97,49.0,1409.0,313.0,1268.0,317.0,3.9408,170600.0,<1H OCEAN,0.22214336408800567,4.0,0.25,True,False,False,False,False,12.04708277568725
-118.21,33.97,43.0,1751.0,400.0,1558.0,379.0,3.0313,166100.0,<1H OCEAN,0.2284408909194746,4.110817941952506,0.24326059050064186,True,False,False,False,False,12.02035131605286
-118.21,33.97,52.0,4220.0,908.0,3731.0,892.0,3.1901,167600.0,<1H OCEAN,0.21516587677725119,4.182735426008969,0.23907799517555614,True,False,False,False,False,12.029341433599432
-118.22,33.97,43.0,381.0,67.0,259.0,60.0,3.0313,166100.0,<1H OCEAN,0.17585301837270342,4.316666666666666,0.23166023166023167,True,False,False,False,False,12.02035131605286
-118.22,33.97,47.0,1147.0,297.0,1097.0,307.0,2.6384,162900.0,<1H OCEAN,0.25893635571054924,3.57328990228013,0.27985414767547856,True,False,False,False,False,12.000897933306716
-118.23,33.97,44.0,2748.0,715.0,2962.0,703.0,2.6951,169300.0,<1H OCEAN,0.2601892285298399,4.213371266002845,0.237339635381499,True,False,False,False,False,12.039433474778324
-118.23,33.96,44.0,3186.0,876.0,3913.0,842.0,3.0143,148200.0,<1H OCEAN,0.2749529190207156,4.647268408551069,0.21518016866854076,True,False,False,False,False,11.906324739459684
-118.22,33.97,47.0,1688.0,386.0,1663.0,381.0,4.0609,171300.0,<1H OCEAN,0.22867298578199052,4.364829396325459,0.2291040288634997,True,False,False,False,False,12.051177522006789
-118.22,33.97,47.0,1058.0,295.0,1097.0,274.0,2.881,183300.0,<1H OCEAN,0.27882797731569,4.0036496350364965,0.2497721057429353,True,False,False,False,False,12.118884889350285
-118.23,33.97,47.0,932.0,295.0,1226.0,264.0,1.6065,111400.0,<1H OCEAN,0.3165236051502146,4.643939393939394,0.21533442088091354,True,False,False,False,False,11.620891583095712
-118.24,33.97,38.0,1657.0,467.0,2033.0,443.0,2.1429,118500.0,<1H OCEAN,0.28183464091732047,4.589164785553048,0.21790457452041317,True,False,False,False,False,11.682676678340282
-118.24,33.97,43.0,1357.0,349.0,1657.0,331.0,2.0819,111800.0,<1H OCEAN,0.2571849668386146,5.006042296072508,0.19975859987929995,True,False,False,False,False,11.624475784206961
-118.24,33.97,41.0,1182.0,346.0,1644.0,346.0,2.1473,115100.0,<1H OCEAN,0.2927241962774958,4.7514450867052025,0.21046228710462286,True,False,False,False,False,11.65356528276954
-118.24,33.97,37.0,1053.0,263.0,1354.0,292.0,2.5833,112500.0,<1H OCEAN,0.24976258309591642,4.636986301369863,0.21565731166912852,True,False,False,False,False,11.630717389475995
-118.25,33.97,32.0,879.0,257.0,1057.0,230.0,1.6776,114800.0,<1H OCEAN,0.2923777019340159,4.595652173913043,0.21759697256385999,True,False,False,False,False,11.650955473631058
-118.25,33.97,36.0,1026.0,294.0,1316.0,268.0,1.7708,102600.0,<1H OCEAN,0.28654970760233917,4.91044776119403,0.20364741641337386,True,False,False,False,False,11.538602958260002
-118.25,33.97,39.0,1346.0,380.0,1520.0,356.0,1.1635,108700.0,<1H OCEAN,0.2823179791976226,4.269662921348314,0.23421052631578948,True,False,False,False,False,11.596356272699
-118.25,33.97,43.0,1735.0,535.0,2288.0,524.0,1.9119,98800.0,<1H OCEAN,0.30835734870317005,4.366412213740458,0.229020979020979,True,False,False,False,False,11.500863005142227
-118.24,33.97,37.0,1212.0,314.0,1403.0,279.0,2.5536,117200.0,<1H OCEAN,0.2590759075907591,5.028673835125448,0.19885958660014255,True,False,False,False,False,11.671645688511857
-118.24,33.96,30.0,859.0,221.0,912.0,191.0,1.9041,105100.0,<1H OCEAN,0.2572759022118743,4.774869109947644,0.20942982456140352,True,False,False,False,False,11.562677071567636
-118.25,33.97,37.0,794.0,210.0,814.0,213.0,2.2917,112000.0,<1H OCEAN,0.26448362720403024,3.8215962441314555,0.2616707616707617,True,False,False,False,False,11.626263078808801
-118.25,33.96,43.0,1876.0,454.0,1571.0,458.0,2.0323,112500.0,<1H OCEAN,0.2420042643923241,3.430131004366812,0.2915340547422024,True,False,False,False,False,11.630717389475995
-118.25,33.97,38.0,1231.0,346.0,1217.0,354.0,1.8661,106600.0,<1H OCEAN,0.28107229894394803,3.437853107344633,0.2908792111750205,True,False,False,False,False,11.576848171532921
-118.24,33.96,34.0,1724.0,432.0,1876.0,416.0,2.1078,100600.0,<1H OCEAN,0.2505800464037123,4.509615384615385,0.22174840085287847,True,False,False,False,False,11.518917476956224
-118.25,33.96,48.0,1052.0,234.0,793.0,216.0,1.6585,92900.0,<1H OCEAN,0.2224334600760456,3.6712962962962963,0.2723833543505675,True,False,False,False,False,11.439289689006644
-118.25,33.96,42.0,1326.0,295.0,918.0,258.0,2.3864,98800.0,<1H OCEAN,0.222473604826546,3.558139534883721,0.28104575163398693,True,False,False,False,False,11.500863005142227
-118.25,33.96,43.0,2015.0,419.0,1543.0,399.0,1.8672,98100.0,<1H OCEAN,0.20794044665012407,3.8671679197994986,0.25858716785482827,True,False,False,False,False,11.493752839181418
-118.25,33.95,48.0,1766.0,424.0,1655.0,420.0,0.9751,95500.0,<1H OCEAN,0.24009060022650056,3.9404761904761907,0.2537764350453172,True,False,False,False,False,11.466891997618188
-118.25,33.95,41.0,1576.0,339.0,1252.0,302.0,1.9798,98100.0,<1H OCEAN,0.2151015228426396,4.145695364238411,0.24121405750798722,True,False,False,False,False,11.493752839181418
-118.23,33.96,39.0,405.0,163.0,686.0,164.0,1.695,94800.0,<1H OCEAN,0.4024691358024691,4.182926829268292,0.239067055393586,True,False,False,False,False,11.459535236710686
-118.23,33.96,36.0,1062.0,270.0,1136.0,273.0,1.6597,109100.0,<1H OCEAN,0.2542372881355932,4.1611721611721615,0.24031690140845072,True,False,False,False,False,11.600029337681997
-118.24,33.96,44.0,1338.0,366.0,1765.0,388.0,1.7778,109900.0,<1H OCEAN,0.273542600896861,4.548969072164948,0.2198300283286119,True,False,False,False,False,11.60733523953139
-118.24,33.96,39.0,643.0,186.0,821.0,191.0,2.5729,97300.0,<1H OCEAN,0.2892690513219285,4.298429319371728,0.23264311814859928,True,False,False,False,False,11.485564545613576
-118.24,33.96,34.0,946.0,254.0,1101.0,239.0,1.7396,105900.0,<1H OCEAN,0.26849894291754756,4.606694560669456,0.21707538601271573,True,False,False,False,False,11.570259974415547
-118.24,33.96,37.0,1602.0,388.0,1553.0,342.0,2.0655,93400.0,<1H OCEAN,0.2421972534332085,4.54093567251462,0.22021893110109467,True,False,False,False,False,11.444657330797734
-118.23,33.95,42.0,705.0,173.0,739.0,140.0,0.9166,99000.0,<1H OCEAN,0.2453900709219858,5.2785714285714285,0.18944519621109607,True,False,False,False,False,11.502885230075814
-118.23,33.95,27.0,504.0,142.0,789.0,167.0,0.9518,91400.0,<1H OCEAN,0.28174603174603174,4.724550898203593,0.21166032953105196,True,False,False,False,False,11.423011698301428
-118.21,33.96,39.0,2050.0,529.0,1959.0,485.0,2.1389,168900.0,<1H OCEAN,0.2580487804878049,4.039175257731959,0.24757529351710056,True,False,False,False,False,12.03706802344148
-118.21,33.96,39.0,2265.0,628.0,2323.0,599.0,2.1522,155300.0,<1H OCEAN,0.2772626931567329,3.8781302170283807,0.2578562204046492,True,False,False,False,False,11.953120448266079
-118.22,33.96,32.0,2232.0,603.0,2361.0,608.0,2.5966,170900.0,<1H OCEAN,0.2701612903225806,3.883223684210526,0.2575180008470987,True,False,False,False,False,12.048839720461636
-118.22,33.96,36.0,1542.0,458.0,1711.0,468.0,1.9028,164200.0,<1H OCEAN,0.29701686121919585,3.655982905982906,0.2735242548217417,True,False,False,False,False,12.008846566115903
-118.22,33.96,35.0,1437.0,474.0,2113.0,484.0,2.6179,158800.0,<1H OCEAN,0.3298538622129436,4.365702479338843,0.22905821107430194,True,False,False,False,False,11.975407125004564
-118.22,33.96,42.0,1380.0,331.0,1290.0,288.0,2.8,161800.0,<1H OCEAN,0.2398550724637681,4.479166666666667,0.22325581395348837,True,False,False,False,False,11.994122464057146
-118.21,33.95,38.0,1889.0,565.0,2087.0,559.0,1.7778,154000.0,<1H OCEAN,0.29910005293806247,3.7334525939177103,0.2678485864877815,True,False,False,False,False,11.944714374881176
-118.22,33.95,36.0,1679.0,483.0,2249.0,487.0,2.8167,160400.0,<1H OCEAN,0.2876712328767123,4.618069815195072,0.21654068474877725,True,False,False,False,False,11.985432208809083
-118.22,33.95,42.0,3896.0,981.0,4496.0,993.0,3.153,150900.0,<1H OCEAN,0.25179671457905545,4.527693856998993,0.2208629893238434,True,False,False,False,False,11.924379271639218
-118.23,33.96,42.0,1977.0,570.0,2406.0,557.0,2.5913,151600.0,<1H OCEAN,0.2883156297420334,4.3195691202872535,0.2315045719035744,True,False,False,False,False,11.929007348474721
-118.23,33.95,43.0,1683.0,520.0,2190.0,494.0,2.2391,152800.0,<1H OCEAN,0.30897207367795604,4.433198380566802,0.22557077625570776,True,False,False,False,False,11.93689170019576
-118.22,33.94,42.0,1046.0,287.0,1218.0,289.0,2.6538,143400.0,<1H OCEAN,0.27437858508604207,4.2145328719723185,0.2372742200328407,True,False,False,False,False,11.87340018062404
-118.22,33.94,42.0,1115.0,297.0,1412.0,325.0,3.0903,153500.0,<1H OCEAN,0.2663677130044843,4.344615384615385,0.2301699716713881,True,False,False,False,False,11.941462360646149
-118.22,33.94,38.0,788.0,224.0,1155.0,208.0,3.3542,153800.0,<1H OCEAN,0.28426395939086296,5.552884615384615,0.1800865800865801,True,False,False,False,False,11.943414837983129
-118.22,33.94,41.0,928.0,249.0,1108.0,236.0,3.4323,144600.0,<1H OCEAN,0.2683189655172414,4.694915254237288,0.21299638989169675,True,False,False,False,False,11.88173350431221
-118.2,33.96,44.0,2144.0,477.0,1760.0,452.0,2.3221,161600.0,<1H OCEAN,0.2224813432835821,3.893805309734513,0.25681818181818183,True,False,False,False,False,11.992885613168797
-118.2,33.96,43.0,1233.0,306.0,1190.0,282.0,2.8371,161300.0,<1H OCEAN,0.24817518248175183,4.219858156028369,0.23697478991596638,True,False,False,False,False,11.991027463722105
-118.2,33.96,41.0,1512.0,400.0,1690.0,367.0,3.055,167000.0,<1H OCEAN,0.26455026455026454,4.604904632152588,0.21715976331360948,True,False,False,False,False,12.025755079404917
-118.2,33.96,37.0,2127.0,533.0,2021.0,480.0,2.9773,164600.0,<1H OCEAN,0.25058768218147626,4.210416666666666,0.23750618505690252,True,False,False,False,False,12.011279642540796
-118.21,33.96,43.0,1686.0,446.0,1590.0,474.0,2.3241,159300.0,<1H OCEAN,0.26453143534994067,3.3544303797468356,0.2981132075471698,True,False,False,False,False,11.978550773342342
-118.21,33.96,48.0,284.0,104.0,422.0,119.0,1.2826,145500.0,<1H OCEAN,0.36619718309859156,3.546218487394958,0.28199052132701424,True,False,False,False,False,11.8879382384223
-118.21,33.95,43.0,1500.0,419.0,1726.0,440.0,1.8641,165100.0,<1H OCEAN,0.2793333333333333,3.922727272727273,0.2549246813441483,True,False,False,False,False,12.014312686825066
-118.2,33.95,35.0,1924.0,520.0,2101.0,541.0,2.4267,151500.0,<1H OCEAN,0.2702702702702703,3.8835489833641406,0.25749643027129937,True,False,False,False,False,11.928347504569842
-118.2,33.95,41.0,679.0,184.0,788.0,185.0,2.1406,165300.0,<1H OCEAN,0.2709867452135493,4.2594594594594595,0.23477157360406092,True,False,False,False,False,12.015523333397592
-118.21,33.95,32.0,1116.0,328.0,1265.0,302.0,2.295,155200.0,<1H OCEAN,0.2939068100358423,4.188741721854305,0.23873517786561266,True,False,False,False,False,11.952476330009466
-118.21,33.95,35.0,2134.0,650.0,2248.0,587.0,2.2988,153400.0,<1H OCEAN,0.3045923149015933,3.8296422487223167,0.2611209964412811,True,False,False,False,False,11.94081068679887
-118.21,33.95,35.0,2129.0,614.0,2376.0,618.0,2.0372,160800.0,<1H OCEAN,0.28839830906528885,3.8446601941747574,0.2601010101010101,True,False,False,False,False,11.987922854613139
-118.2,33.94,42.0,618.0,163.0,680.0,179.0,3.3472,154200.0,<1H OCEAN,0.26375404530744334,3.798882681564246,0.26323529411764707,True,False,False,False,False,11.946012225174645
-118.2,33.94,45.0,1818.0,408.0,1705.0,373.0,4.0441,157500.0,<1H OCEAN,0.22442244224422442,4.571045576407506,0.2187683284457478,True,False,False,False,False,11.967187086434018
-118.21,33.94,40.0,2227.0,594.0,2244.0,580.0,2.4459,143800.0,<1H OCEAN,0.26672653794342166,3.8689655172413793,0.25846702317290554,True,False,False,False,False,11.876185678347824
-118.21,33.94,41.0,1807.0,442.0,1628.0,443.0,2.84,156100.0,<1H OCEAN,0.2446043165467626,3.674943566591422,0.27211302211302213,True,False,False,False,False,11.958258512632908
-118.19,33.95,44.0,1436.0,271.0,850.0,269.0,3.2768,179100.0,<1H OCEAN,0.18871866295264625,3.159851301115242,0.3164705882352941,True,False,False,False,False,12.095705171506136
-118.19,33.94,45.0,1871.0,371.0,1315.0,382.0,3.3661,160800.0,<1H OCEAN,0.1982896846606093,3.4424083769633507,0.2904942965779468,True,False,False,False,False,11.987922854613139
-118.19,33.94,45.0,1403.0,315.0,1111.0,311.0,3.3846,168100.0,<1H OCEAN,0.22451888809693513,3.572347266881029,0.27992799279927993,True,False,False,False,False,12.032320268218989
-118.19,33.95,41.0,1368.0,309.0,1244.0,312.0,3.0833,164800.0,<1H OCEAN,0.22587719298245615,3.9871794871794872,0.2508038585209003,True,False,False,False,False,12.012493964400264
-118.19,33.95,42.0,1651.0,463.0,1559.0,436.0,2.3882,148100.0,<1H OCEAN,0.28043609933373714,3.5756880733944953,0.27966645285439384,True,False,False,False,False,11.905649752427557
-118.2,33.94,44.0,1413.0,298.0,1200.0,307.0,3.5125,169300.0,<1H OCEAN,0.21089879688605803,3.9087947882736156,0.25583333333333336,True,False,False,False,False,12.039433474778324
-118.2,33.94,45.0,1570.0,328.0,1321.0,300.0,3.7361,171800.0,<1H OCEAN,0.2089171974522293,4.403333333333333,0.22710068130204392,True,False,False,False,False,12.054092109237121
-118.2,33.94,43.0,1934.0,511.0,1895.0,493.0,2.5029,159700.0,<1H OCEAN,0.2642192347466391,3.843813387423935,0.26015831134564643,True,False,False,False,False,11.981058595924264
-118.19,33.96,40.0,979.0,296.0,934.0,292.0,2.6354,151800.0,<1H OCEAN,0.3023493360572012,3.1986301369863015,0.31263383297644537,True,False,False,False,False,11.930325731537252
-118.19,33.95,42.0,2309.0,685.0,2609.0,673.0,2.7206,162100.0,<1H OCEAN,0.2966652230402772,3.87667161961367,0.257953238788808,True,False,False,False,False,11.9959748767362
-118.16,33.94,32.0,2210.0,456.0,1270.0,484.0,4.7708,178600.0,<1H OCEAN,0.20633484162895926,2.62396694214876,0.38110236220472443,True,False,False,False,False,12.092909546513004
-118.16,33.93,35.0,757.0,151.0,474.0,132.0,3.7361,179800.0,<1H OCEAN,0.19947159841479525,3.590909090909091,0.27848101265822783,True,False,False,False,False,12.099605962739451
-118.18,33.94,44.0,1337.0,245.0,968.0,240.0,3.4688,183600.0,<1H OCEAN,0.18324607329842932,4.033333333333333,0.24793388429752067,True,False,False,False,False,12.120520203776788
-118.18,33.95,39.0,2121.0,579.0,1991.0,528.0,2.9094,152200.0,<1H OCEAN,0.272984441301273,3.7708333333333335,0.26519337016574585,True,False,False,False,False,11.932957294690372
-118.18,33.95,42.0,2608.0,610.0,2062.0,616.0,3.5341,167500.0,<1H OCEAN,0.2338957055214724,3.3474025974025974,0.2987390882638215,True,False,False,False,False,12.02874460037869
-118.18,33.94,43.0,2724.0,612.0,2340.0,570.0,2.7,165000.0,<1H OCEAN,0.22466960352422907,4.105263157894737,0.24358974358974358,True,False,False,False,False,12.013706813470414
-118.17,33.94,17.0,1145.0,209.0,499.0,202.0,4.6389,165500.0,<1H OCEAN,0.18253275109170305,2.4702970297029703,0.40480961923847697,True,False,False,False,False,12.016732516077072
-118.17,33.95,23.0,1991.0,584.0,1380.0,535.0,1.9107,181900.0,<1H OCEAN,0.2933199397287795,2.5794392523364484,0.38768115942028986,True,False,False,False,False,12.111217862017215
-118.17,33.92,36.0,2447.0,503.0,1532.0,498.0,4.3667,171800.0,<1H OCEAN,0.20555782590927665,3.076305220883534,0.32506527415143605,True,False,False,False,False,12.054092109237121
-118.17,33.92,43.0,2099.0,398.0,1276.0,387.0,3.1528,166800.0,<1H OCEAN,0.1896141019533111,3.297157622739018,0.30329153605015674,True,False,False,False,False,12.02455676409265
-118.16,33.92,44.0,1368.0,277.0,899.0,271.0,3.5938,161300.0,<1H OCEAN,0.20248538011695907,3.3173431734317345,0.3014460511679644,True,False,False,False,False,11.991027463722105
-118.16,33.91,41.0,1806.0,408.0,1146.0,374.0,2.9643,162200.0,<1H OCEAN,0.22591362126245848,3.064171122994652,0.3263525305410122,True,False,False,False,False,11.996591585872558
